               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,            0.014792,           0.0030808,           0.0034438,             0.97307,             0.94799,             0.99004,             0.82506,            0.012406,           0.0029997,           0.0056981,           0.0068914,           0.0068914,           0.0068914
                 159,            0.014903,           0.0030466,           0.0033209,             0.98075,             0.94364,             0.99104,             0.82429,            0.012337,           0.0029985,           0.0052643,           0.0068716,           0.0068716,           0.0068716
                 160,            0.014868,           0.0030475,           0.0027895,             0.98077,             0.94468,             0.99114,             0.82385,            0.012289,           0.0029784,           0.0049713,           0.0068518,           0.0068518,           0.0068518
                 161,            0.014899,           0.0030565,           0.0029447,             0.98072,             0.94211,             0.98958,             0.82589,            0.012303,           0.0029678,           0.0048248,            0.006832,            0.006832,            0.006832
                 162,            0.015129,           0.0030995,           0.0032469,             0.96569,             0.95559,             0.99077,             0.82861,            0.012251,           0.0029609,           0.0051885,           0.0068122,           0.0068122,           0.0068122
                 163,            0.015006,            0.003083,           0.0035171,             0.95953,             0.95123,             0.99013,             0.82706,            0.012187,           0.0029553,           0.0052469,           0.0067924,           0.0067924,           0.0067924
                 164,            0.014467,             0.00307,           0.0030867,             0.95935,             0.94698,                0.99,             0.83072,            0.012139,           0.0029723,           0.0048524,           0.0067726,           0.0067726,           0.0067726
                 165,            0.014963,           0.0030291,           0.0031704,             0.96513,             0.94907,             0.98835,             0.83162,            0.012165,           0.0029578,           0.0049397,           0.0067528,           0.0067528,           0.0067528
                 166,            0.014803,           0.0031084,           0.0034514,             0.96928,             0.92511,             0.98799,             0.82767,            0.012164,            0.002958,           0.0052931,            0.006733,            0.006733,            0.006733
                 167,            0.014844,           0.0031228,            0.003492,             0.97134,             0.94137,             0.98961,              0.8245,            0.012114,           0.0029636,           0.0051069,           0.0067132,           0.0067132,           0.0067132
                 168,            0.014707,            0.003093,           0.0034518,             0.97767,             0.95216,              0.9911,             0.82936,             0.01208,           0.0029641,           0.0050117,           0.0066934,           0.0066934,           0.0066934
                 169,              0.0144,           0.0030669,           0.0031561,             0.97552,             0.95062,             0.99075,             0.82916,            0.012101,           0.0029772,           0.0050079,           0.0066736,           0.0066736,           0.0066736
                 170,            0.014619,           0.0030613,           0.0027765,             0.96805,              0.9429,             0.98898,             0.82734,            0.012184,           0.0029971,           0.0054554,           0.0066538,           0.0066538,           0.0066538
                 171,            0.014666,           0.0030555,           0.0029747,             0.96369,             0.94197,             0.98888,             0.82572,            0.012116,           0.0030077,           0.0050779,            0.006634,            0.006634,            0.006634
                 172,             0.01481,           0.0031175,           0.0030509,             0.96668,             0.92901,             0.98822,             0.82526,            0.012139,           0.0029774,           0.0051026,           0.0066142,           0.0066142,           0.0066142
                 173,            0.014639,           0.0029736,            0.002802,             0.96372,             0.94271,             0.98845,              0.8216,            0.012108,           0.0029852,           0.0047656,           0.0065944,           0.0065944,           0.0065944
                 174,            0.014553,           0.0030077,           0.0027339,             0.97006,             0.94998,             0.98908,             0.82414,             0.01209,           0.0029713,           0.0045191,           0.0065746,           0.0065746,           0.0065746
                 175,            0.014371,           0.0031217,           0.0032874,             0.96986,              0.9436,             0.98903,             0.82617,            0.012087,           0.0029821,           0.0047217,           0.0065548,           0.0065548,           0.0065548
                 176,            0.014578,           0.0030416,           0.0031568,             0.96921,             0.92303,             0.98839,             0.82256,            0.012044,           0.0029965,           0.0050598,            0.006535,            0.006535,            0.006535
                 177,            0.014359,           0.0030357,           0.0027552,             0.97257,             0.93011,             0.98855,             0.82454,            0.012035,           0.0029906,           0.0051329,           0.0065152,           0.0065152,           0.0065152
                 178,            0.014339,           0.0031246,           0.0032053,             0.96834,               0.944,             0.98894,             0.82721,            0.011987,            0.002989,           0.0050224,           0.0064954,           0.0064954,           0.0064954
                 179,            0.014479,           0.0030249,           0.0027787,             0.97151,             0.94706,             0.98955,             0.82995,             0.01196,           0.0029759,            0.004913,           0.0064756,           0.0064756,           0.0064756
                 180,             0.01452,            0.003051,           0.0023558,             0.97284,             0.93952,             0.98915,             0.83016,            0.011905,           0.0029736,           0.0048937,           0.0064558,           0.0064558,           0.0064558
                 181,            0.014617,           0.0029837,           0.0024967,             0.97131,             0.94058,             0.98905,             0.83045,            0.011914,           0.0029776,           0.0048377,            0.006436,            0.006436,            0.006436
                 182,             0.01456,           0.0031157,           0.0024041,             0.97262,             0.93191,             0.98913,             0.83131,            0.011936,           0.0029655,           0.0050317,           0.0064162,           0.0064162,           0.0064162
                 183,            0.014359,           0.0030191,           0.0024987,             0.97429,              0.9358,             0.98924,             0.83247,            0.011889,           0.0029512,           0.0050473,           0.0063964,           0.0063964,           0.0063964
                 184,              0.0141,           0.0030229,            0.002508,             0.97453,             0.94479,              0.9898,             0.83527,            0.011858,           0.0029384,           0.0049974,           0.0063766,           0.0063766,           0.0063766
                 185,            0.014357,           0.0029455,           0.0023422,             0.97766,             0.94549,             0.98975,             0.83594,            0.011767,           0.0029336,           0.0048506,           0.0063568,           0.0063568,           0.0063568
                 186,            0.014309,           0.0030149,           0.0028071,             0.97271,             0.93494,             0.98906,              0.8318,            0.011765,           0.0029264,           0.0049141,            0.006337,            0.006337,            0.006337
                 187,            0.014641,           0.0030662,           0.0027167,             0.97289,             0.94132,             0.98932,             0.82903,            0.011768,           0.0029313,           0.0047044,           0.0063172,           0.0063172,           0.0063172
                 188,            0.014358,            0.003016,           0.0035025,             0.97236,             0.94136,             0.98914,              0.8324,            0.011749,           0.0029354,            0.004644,           0.0062974,           0.0062974,           0.0062974
                 189,            0.014439,           0.0030563,           0.0024974,              0.9746,             0.94752,              0.9898,             0.83434,            0.011799,           0.0029314,            0.004752,           0.0062776,           0.0062776,           0.0062776
                 190,            0.014332,           0.0030095,           0.0028628,             0.97239,             0.94599,             0.98925,             0.83363,             0.01185,           0.0029344,           0.0047339,           0.0062578,           0.0062578,           0.0062578
                 191,            0.014422,           0.0030019,           0.0024316,             0.97164,             0.95158,             0.98974,             0.83084,            0.011859,           0.0029442,           0.0045263,            0.006238,            0.006238,            0.006238
                 192,            0.014153,           0.0030219,           0.0021672,             0.97623,             0.95083,             0.99028,             0.83159,             0.01183,           0.0029515,           0.0044583,           0.0062182,           0.0062182,           0.0062182
                 193,            0.014212,            0.002925,           0.0027021,             0.97626,             0.95176,             0.98987,             0.83376,            0.011798,           0.0029479,           0.0046137,           0.0061984,           0.0061984,           0.0061984
                 194,            0.014307,           0.0030518,           0.0026402,             0.97618,             0.94444,             0.98928,             0.83656,            0.011793,           0.0029513,            0.004636,           0.0061786,           0.0061786,           0.0061786
                 195,            0.014225,           0.0029997,           0.0021638,             0.96825,             0.94121,             0.98899,             0.83476,            0.011807,           0.0029453,           0.0047054,           0.0061588,           0.0061588,           0.0061588
                 196,              0.0141,           0.0029849,           0.0024278,             0.96976,             0.94031,             0.98904,             0.83402,            0.011814,           0.0029335,           0.0047525,            0.006139,            0.006139,            0.006139
                 197,            0.013858,           0.0029532,           0.0022506,             0.96804,             0.93471,             0.98908,             0.83245,            0.011826,           0.0029325,           0.0046055,           0.0061192,           0.0061192,           0.0061192
                 198,            0.014117,           0.0030306,           0.0023637,             0.97255,             0.92901,             0.98944,             0.83193,            0.011841,           0.0029356,           0.0045172,           0.0060994,           0.0060994,           0.0060994
                 199,             0.01419,           0.0029912,           0.0021558,             0.97263,             0.93224,             0.98963,             0.83104,            0.011856,           0.0029285,           0.0045177,           0.0060796,           0.0060796,           0.0060796
                 200,            0.014142,           0.0029473,           0.0024479,             0.97236,              0.9229,             0.98925,             0.82963,            0.011838,            0.002929,           0.0045777,           0.0060598,           0.0060598,           0.0060598
                 201,            0.014185,           0.0029766,           0.0024841,               0.974,             0.92515,             0.98988,             0.82995,            0.011782,           0.0029298,            0.004574,             0.00604,             0.00604,             0.00604
                 202,            0.014061,            0.002994,           0.0022988,             0.97379,             0.91743,             0.99012,             0.82909,            0.011756,           0.0029254,           0.0045724,           0.0060202,           0.0060202,           0.0060202
                 203,            0.014206,            0.003023,           0.0025732,             0.97749,             0.91975,             0.99048,             0.82896,            0.011726,           0.0029332,           0.0045829,           0.0060004,           0.0060004,           0.0060004
                 204,            0.014002,           0.0029449,           0.0026667,              0.9755,             0.92156,             0.99026,             0.83161,            0.011718,           0.0029423,           0.0046005,           0.0059806,           0.0059806,           0.0059806
                 205,            0.013968,           0.0029912,           0.0024161,             0.97727,             0.92906,             0.99064,             0.82927,            0.011744,           0.0029447,           0.0044512,           0.0059608,           0.0059608,           0.0059608
                 206,            0.013766,           0.0029628,           0.0024129,             0.97597,             0.94004,             0.99082,             0.83051,            0.011729,            0.002939,           0.0043731,            0.005941,            0.005941,            0.005941
                 207,            0.013929,           0.0029851,           0.0026978,             0.97723,              0.9271,             0.99034,             0.83103,            0.011717,           0.0029335,           0.0044083,           0.0059212,           0.0059212,           0.0059212
                 208,            0.013968,           0.0030304,           0.0027339,              0.9742,             0.93232,             0.99036,             0.82926,            0.011715,            0.002934,           0.0044049,           0.0059014,           0.0059014,           0.0059014
                 209,            0.014333,           0.0030176,           0.0026351,             0.97447,             0.94234,             0.99012,              0.8299,            0.011711,           0.0029383,           0.0044324,           0.0058816,           0.0058816,           0.0058816
                 210,            0.014105,           0.0029903,           0.0022017,             0.97445,             0.94162,             0.99027,             0.82854,            0.011723,           0.0029318,           0.0043977,           0.0058618,           0.0058618,           0.0058618
                 211,            0.014021,           0.0029761,           0.0018364,             0.97309,             0.94862,             0.99013,             0.83204,            0.011716,           0.0029259,           0.0044454,            0.005842,            0.005842,            0.005842
                 212,            0.014041,           0.0028983,           0.0022616,             0.97311,              0.9494,             0.99024,             0.83229,            0.011715,           0.0029177,            0.004416,           0.0058222,           0.0058222,           0.0058222
                 213,            0.014072,           0.0029515,           0.0022614,             0.97148,             0.94612,             0.99016,             0.83179,            0.011711,           0.0029165,            0.004477,           0.0058024,           0.0058024,           0.0058024
                 214,            0.013822,           0.0029195,           0.0028372,             0.97609,              0.9451,             0.99072,             0.83346,            0.011693,           0.0029217,           0.0043784,           0.0057826,           0.0057826,           0.0057826
                 215,            0.013807,           0.0029838,           0.0022087,             0.97302,             0.94615,             0.99029,             0.83197,            0.011705,           0.0029284,           0.0043903,           0.0057628,           0.0057628,           0.0057628
                 216,            0.013916,           0.0029589,           0.0022483,             0.97405,              0.9429,              0.9902,             0.83109,            0.011696,           0.0029218,           0.0043611,            0.005743,            0.005743,            0.005743
                 217,            0.013917,           0.0029995,           0.0026469,             0.97929,             0.94882,             0.99039,             0.83088,            0.011697,           0.0029203,           0.0043231,           0.0057232,           0.0057232,           0.0057232
                 218,             0.01392,            0.002941,           0.0023303,             0.98079,             0.94541,             0.99059,              0.8317,            0.011691,           0.0029291,            0.004314,           0.0057034,           0.0057034,           0.0057034
                 219,            0.013938,           0.0029027,           0.0022825,             0.97922,             0.94521,             0.99065,             0.83139,             0.01169,           0.0029288,           0.0042291,           0.0056836,           0.0056836,           0.0056836
                 220,            0.013882,           0.0029754,           0.0019386,             0.98074,              0.9429,              0.9907,             0.83097,            0.011689,           0.0029246,           0.0042334,           0.0056638,           0.0056638,           0.0056638
                 221,            0.013775,           0.0029144,           0.0019374,             0.98077,             0.94454,              0.9909,             0.83162,            0.011669,           0.0029189,            0.004229,            0.005644,            0.005644,            0.005644
                 222,            0.013991,           0.0028904,           0.0020006,             0.98063,             0.93757,             0.99088,             0.83101,            0.011645,           0.0029187,           0.0043413,           0.0056242,           0.0056242,           0.0056242
                 223,            0.013794,           0.0029209,           0.0021127,              0.9823,             0.94184,             0.99101,             0.82971,            0.011625,           0.0029206,           0.0043092,           0.0056044,           0.0056044,           0.0056044
                 224,            0.013597,           0.0029677,            0.002252,             0.98226,             0.94014,             0.99084,             0.83116,            0.011622,           0.0029229,            0.004351,           0.0055846,           0.0055846,           0.0055846
                 225,            0.013673,           0.0028617,            0.001797,             0.98069,              0.9407,             0.99071,             0.83259,            0.011607,           0.0029224,           0.0044102,           0.0055648,           0.0055648,           0.0055648
                 226,            0.013601,           0.0029114,           0.0021727,             0.98075,             0.94372,             0.99078,             0.83278,            0.011584,           0.0029154,           0.0044423,            0.005545,            0.005545,            0.005545
                 227,            0.013728,           0.0028357,           0.0020057,             0.97924,             0.94639,             0.99069,             0.83331,            0.011583,           0.0029133,            0.004432,           0.0055252,           0.0055252,           0.0055252
                 228,            0.013515,           0.0029344,           0.0019039,             0.97902,             0.93632,             0.99063,             0.83172,            0.011568,           0.0029106,           0.0044722,           0.0055054,           0.0055054,           0.0055054
                 229,             0.01379,           0.0028917,            0.001852,             0.98053,             0.93262,             0.99048,             0.83242,            0.011555,           0.0029096,           0.0045371,           0.0054856,           0.0054856,           0.0054856
                 230,            0.013521,           0.0028639,           0.0020298,             0.98059,             0.93576,             0.99035,             0.83342,            0.011546,           0.0029052,           0.0045248,           0.0054658,           0.0054658,           0.0054658
                 231,              0.0137,            0.002972,           0.0023025,             0.98063,             0.93744,              0.9904,             0.83492,            0.011548,           0.0029051,           0.0044608,            0.005446,            0.005446,            0.005446
                 232,             0.01367,           0.0029005,           0.0019811,             0.97897,             0.93412,             0.99014,              0.8352,            0.011541,           0.0029065,           0.0044627,           0.0054262,           0.0054262,           0.0054262
                 233,            0.013424,           0.0028771,           0.0022711,             0.97883,             0.92743,             0.99004,             0.83518,             0.01154,           0.0029076,           0.0044384,           0.0054064,           0.0054064,           0.0054064
                 234,            0.013611,           0.0028667,           0.0021493,             0.97902,             0.92593,             0.99029,             0.83522,            0.011537,           0.0029038,           0.0044221,           0.0053866,           0.0053866,           0.0053866
                 235,            0.013383,           0.0029126,           0.0020635,             0.98041,             0.92688,             0.99028,             0.83659,            0.011545,           0.0029042,           0.0043822,           0.0053668,           0.0053668,           0.0053668
                 236,            0.013525,           0.0029339,           0.0018248,             0.97986,             0.92747,             0.99033,             0.83801,            0.011531,           0.0029013,           0.0043758,            0.005347,            0.005347,            0.005347
                 237,            0.013412,           0.0028786,           0.0021185,             0.97887,             0.92958,             0.99053,             0.83935,            0.011518,            0.002896,           0.0043539,           0.0053272,           0.0053272,           0.0053272
                 238,             0.01341,           0.0029033,           0.0018407,             0.97891,             0.93105,              0.9906,             0.83922,            0.011508,           0.0028913,           0.0043188,           0.0053074,           0.0053074,           0.0053074
                 239,            0.013498,           0.0028855,            0.002459,             0.98211,             0.93194,             0.99062,             0.83969,            0.011502,           0.0028879,             0.00431,           0.0052876,           0.0052876,           0.0052876
                 240,            0.013482,           0.0028582,           0.0019136,             0.98208,             0.93044,             0.99065,             0.83872,            0.011492,           0.0028884,           0.0042823,           0.0052678,           0.0052678,           0.0052678
                 241,            0.013423,           0.0028969,            0.001444,             0.98043,             0.92795,             0.99042,             0.83935,            0.011478,           0.0028839,           0.0043408,            0.005248,            0.005248,            0.005248
                 242,            0.013152,           0.0027875,           0.0018271,             0.98039,             0.92565,             0.99043,             0.83907,            0.011466,           0.0028826,           0.0043653,           0.0052282,           0.0052282,           0.0052282
                 243,            0.013238,           0.0028044,           0.0015634,             0.98042,             0.92707,             0.99045,             0.83749,            0.011451,           0.0028825,           0.0043695,           0.0052084,           0.0052084,           0.0052084
                 244,            0.013321,           0.0028985,           0.0023763,             0.98044,             0.92808,             0.99057,             0.83777,             0.01145,           0.0028811,           0.0043256,           0.0051886,           0.0051886,           0.0051886
                 245,            0.013545,           0.0028958,           0.0028974,             0.98045,             0.92881,             0.99076,             0.84039,            0.011462,           0.0028796,           0.0043188,           0.0051688,           0.0051688,           0.0051688
                 246,            0.013223,           0.0029041,           0.0021948,             0.97886,             0.92882,             0.99074,             0.83963,            0.011458,           0.0028824,           0.0043916,            0.005149,            0.005149,            0.005149
                 247,            0.013314,           0.0029093,           0.0018194,             0.98204,              0.9283,             0.99066,             0.84065,            0.011448,           0.0028846,            0.004382,           0.0051292,           0.0051292,           0.0051292
                 248,            0.013286,           0.0029392,           0.0021913,             0.98202,             0.92702,             0.99072,             0.84018,            0.011438,            0.002885,           0.0043595,           0.0051094,           0.0051094,           0.0051094
                 249,            0.013403,           0.0027983,           0.0020217,             0.98197,             0.92464,             0.99064,             0.84055,            0.011435,           0.0028842,           0.0043516,           0.0050896,           0.0050896,           0.0050896
                 250,            0.013459,           0.0028974,           0.0022665,              0.9835,             0.91966,             0.99038,              0.8407,            0.011419,           0.0028849,            0.004351,           0.0050698,           0.0050698,           0.0050698
                 251,            0.013189,           0.0028447,           0.0020511,             0.98351,             0.92056,             0.99042,             0.84163,            0.011409,           0.0028859,           0.0043173,             0.00505,             0.00505,             0.00505
                 252,             0.01313,           0.0028124,           0.0015841,             0.98354,             0.92221,             0.99049,             0.84151,            0.011398,           0.0028839,           0.0043044,           0.0050302,           0.0050302,           0.0050302
                 253,            0.013515,            0.002864,           0.0018059,             0.98295,             0.92438,             0.99048,              0.8404,            0.011397,           0.0028842,           0.0042995,           0.0050104,           0.0050104,           0.0050104
                 254,            0.013306,           0.0028822,           0.0019289,             0.98505,             0.91509,              0.9903,             0.84109,            0.011395,           0.0028829,           0.0042995,           0.0049906,           0.0049906,           0.0049906
                 255,            0.013084,           0.0028302,           0.0017837,             0.98504,             0.91445,             0.99022,             0.84172,            0.011394,           0.0028796,           0.0043161,           0.0049708,           0.0049708,           0.0049708
                 256,            0.013093,           0.0027857,           0.0016898,             0.98504,             0.91443,             0.99012,              0.8419,             0.01138,           0.0028782,           0.0043417,            0.004951,            0.004951,            0.004951
                 257,            0.013072,           0.0027517,             0.00177,             0.98503,             0.91404,             0.99017,             0.84127,            0.011383,           0.0028759,           0.0043473,           0.0049312,           0.0049312,           0.0049312
                 258,            0.013242,            0.002873,           0.0018894,             0.98536,             0.91358,              0.9902,             0.84114,            0.011379,           0.0028762,           0.0043617,           0.0049114,           0.0049114,           0.0049114
                 259,            0.013105,           0.0028235,           0.0017711,             0.98667,             0.91362,             0.99009,             0.84182,            0.011377,           0.0028751,           0.0043767,           0.0048916,           0.0048916,           0.0048916
                 260,            0.013294,           0.0028074,           0.0017486,             0.98667,             0.91372,              0.9901,             0.84024,            0.011375,           0.0028757,           0.0043618,           0.0048718,           0.0048718,           0.0048718
                 261,            0.013277,           0.0028621,           0.0017996,             0.98671,             0.91643,             0.99014,             0.84104,            0.011376,           0.0028745,           0.0043504,            0.004852,            0.004852,            0.004852
                 262,            0.013123,           0.0028432,           0.0017098,             0.98669,             0.91486,             0.99029,             0.84106,            0.011373,           0.0028719,           0.0043432,           0.0048322,           0.0048322,           0.0048322
                 263,            0.013246,           0.0028799,           0.0016368,             0.98505,             0.91511,             0.99022,             0.84022,            0.011367,           0.0028718,           0.0043213,           0.0048124,           0.0048124,           0.0048124
                 264,            0.013229,           0.0027698,            0.002197,             0.98504,             0.91459,             0.99023,             0.84013,            0.011371,           0.0028714,           0.0043893,           0.0047926,           0.0047926,           0.0047926
                 265,            0.012947,           0.0028182,           0.0018368,             0.98338,             0.91282,             0.99011,             0.83905,             0.01137,           0.0028721,            0.004485,           0.0047728,           0.0047728,           0.0047728
                 266,            0.013047,           0.0028148,            0.001667,             0.98334,             0.91096,             0.99025,             0.83963,            0.011364,           0.0028732,           0.0045223,            0.004753,            0.004753,            0.004753
                 267,             0.01308,           0.0027947,           0.0024959,             0.98411,             0.91049,             0.99024,             0.84083,             0.01135,           0.0028719,           0.0045387,           0.0047332,           0.0047332,           0.0047332
                 268,            0.012946,           0.0028527,           0.0023003,             0.98179,             0.91531,              0.9901,             0.84045,            0.011341,           0.0028713,           0.0045583,           0.0047134,           0.0047134,           0.0047134
                 269,            0.013045,           0.0028142,           0.0017431,             0.98344,             0.91631,              0.9901,             0.84036,            0.011337,           0.0028718,           0.0045564,           0.0046936,           0.0046936,           0.0046936
                 270,            0.012896,           0.0027617,           0.0017505,             0.98341,             0.91467,             0.99004,             0.84143,            0.011331,           0.0028716,           0.0045344,           0.0046738,           0.0046738,           0.0046738
                 271,            0.013129,           0.0028582,           0.0016069,             0.98339,             0.91343,             0.99005,             0.84094,            0.011328,             0.00287,           0.0045436,            0.004654,            0.004654,            0.004654
                 272,            0.013127,           0.0028219,           0.0018159,             0.98337,              0.9127,             0.98999,             0.84148,            0.011327,           0.0028667,           0.0045258,           0.0046342,           0.0046342,           0.0046342
                 273,            0.013021,           0.0028067,           0.0018322,             0.98342,             0.91523,             0.99006,             0.84161,            0.011325,           0.0028657,            0.004505,           0.0046144,           0.0046144,           0.0046144
                 274,            0.012917,           0.0027343,           0.0020615,             0.98504,             0.91434,             0.98999,             0.84189,            0.011325,           0.0028661,            0.004504,           0.0045946,           0.0045946,           0.0045946
                 275,            0.012775,           0.0027612,           0.0016512,             0.98505,             0.91487,             0.98989,             0.84165,            0.011321,           0.0028649,           0.0045286,           0.0045748,           0.0045748,           0.0045748
                 276,            0.012949,           0.0027429,            0.001795,             0.98502,             0.91357,             0.98984,             0.84277,            0.011317,           0.0028656,             0.00455,            0.004555,            0.004555,            0.004555
                 277,            0.012902,           0.0027886,           0.0017234,             0.98339,             0.91388,              0.9898,               0.843,            0.011318,           0.0028648,           0.0045476,           0.0045352,           0.0045352,           0.0045352
                 278,            0.012995,           0.0027886,           0.0016768,             0.98338,             0.91335,             0.98972,             0.84249,            0.011323,           0.0028651,           0.0045284,           0.0045154,           0.0045154,           0.0045154
                 279,            0.012868,            0.002809,           0.0015636,             0.98177,             0.91441,              0.9898,             0.84366,            0.011324,           0.0028638,           0.0044964,           0.0044956,           0.0044956,           0.0044956
                 280,             0.01307,           0.0027475,           0.0021001,             0.98349,             0.91942,             0.98981,             0.84359,            0.011318,           0.0028614,            0.004471,           0.0044758,           0.0044758,           0.0044758
                 281,            0.012939,            0.002754,            0.001885,             0.98353,             0.92173,              0.9899,             0.84329,            0.011315,           0.0028618,           0.0044526,            0.004456,            0.004456,            0.004456
                 282,            0.012854,           0.0027404,           0.0019146,             0.98469,             0.91975,             0.98996,             0.84339,            0.011311,           0.0028605,           0.0044397,           0.0044362,           0.0044362,           0.0044362
                 283,            0.012766,            0.002793,           0.0019359,             0.98345,             0.91685,             0.98997,             0.84369,            0.011314,           0.0028602,            0.004416,           0.0044164,           0.0044164,           0.0044164
                 284,            0.012728,           0.0028191,           0.0020743,              0.9835,             0.91963,             0.98999,             0.84366,             0.01131,           0.0028581,           0.0043787,           0.0043966,           0.0043966,           0.0043966
                 285,            0.012685,           0.0027613,           0.0016259,             0.98348,             0.91887,             0.98997,             0.84316,            0.011309,           0.0028582,           0.0043769,           0.0043768,           0.0043768,           0.0043768
                 286,            0.012756,           0.0027436,           0.0018651,             0.98348,             0.91896,             0.98991,             0.84356,            0.011309,           0.0028572,            0.004373,            0.004357,            0.004357,            0.004357
                 287,            0.012476,            0.002714,           0.0017373,              0.9835,             0.92001,             0.98997,             0.84244,            0.011302,           0.0028565,           0.0043594,           0.0043372,           0.0043372,           0.0043372
                 288,            0.012608,           0.0028401,           0.0016893,             0.98348,              0.9189,             0.99003,             0.84276,            0.011297,           0.0028558,           0.0043483,           0.0043174,           0.0043174,           0.0043174
                 289,            0.012463,           0.0027184,            0.001254,             0.98345,             0.91678,             0.99008,             0.84231,            0.011293,           0.0028546,           0.0043261,           0.0042976,           0.0042976,           0.0042976
                 290,            0.012731,           0.0027911,           0.0013992,             0.98509,             0.91781,             0.99012,             0.84303,            0.011292,           0.0028534,           0.0043109,           0.0042778,           0.0042778,           0.0042778
                 291,            0.012517,           0.0027572,           0.0016453,             0.98345,             0.91718,             0.99016,             0.84331,            0.011287,           0.0028534,           0.0042945,            0.004258,            0.004258,            0.004258
                 292,            0.012626,           0.0027128,           0.0016914,             0.98184,             0.91761,             0.99013,             0.84353,            0.011285,           0.0028535,            0.004275,           0.0042382,           0.0042382,           0.0042382
                 293,            0.012743,           0.0027617,           0.0016387,             0.98022,             0.91757,             0.99004,             0.84308,            0.011284,           0.0028536,            0.004263,           0.0042184,           0.0042184,           0.0042184
                 294,            0.012679,           0.0027614,           0.0020201,             0.98027,             0.91989,             0.99005,             0.84298,            0.011284,           0.0028529,           0.0042598,           0.0041986,           0.0041986,           0.0041986
                 295,            0.012636,           0.0027315,           0.0016213,              0.9803,             0.92135,             0.98997,             0.84186,            0.011285,            0.002853,           0.0042665,           0.0041788,           0.0041788,           0.0041788
                 296,            0.012606,           0.0026975,           0.0018151,             0.98034,             0.92347,             0.98992,             0.84333,            0.011288,           0.0028529,           0.0042761,            0.004159,            0.004159,            0.004159
                 297,            0.012545,           0.0027507,           0.0017853,             0.98122,             0.91821,             0.98985,             0.84334,            0.011288,           0.0028533,           0.0042886,           0.0041392,           0.0041392,           0.0041392
                 298,            0.012336,            0.002749,           0.0017202,             0.98346,             0.91747,             0.98986,              0.8436,            0.011286,           0.0028549,           0.0043003,           0.0041194,           0.0041194,           0.0041194
                 299,            0.012709,            0.002867,           0.0015911,             0.98346,             0.91777,             0.98994,             0.84363,            0.011284,           0.0028549,           0.0042921,           0.0040996,           0.0040996,           0.0040996
                 300,            0.012349,           0.0027916,           0.0016454,             0.98344,             0.91662,             0.99001,             0.84284,            0.011284,           0.0028547,           0.0042777,           0.0040798,           0.0040798,           0.0040798
                 301,            0.012394,           0.0027358,           0.0015246,              0.9835,             0.91989,             0.99004,             0.84346,            0.011285,           0.0028548,           0.0042734,             0.00406,             0.00406,             0.00406
                 302,            0.012661,           0.0026992,           0.0019544,             0.98352,             0.92081,             0.98993,             0.84359,            0.011286,           0.0028559,            0.004283,           0.0040402,           0.0040402,           0.0040402
                 303,            0.012704,           0.0026882,           0.0016886,             0.98352,             0.92105,             0.99001,              0.8432,            0.011286,           0.0028562,           0.0042872,           0.0040204,           0.0040204,           0.0040204
                 304,            0.012368,           0.0028176,           0.0019079,             0.98351,             0.92024,             0.99005,             0.84304,            0.011282,           0.0028562,           0.0042786,           0.0040006,           0.0040006,           0.0040006
                 305,            0.012459,           0.0027487,           0.0017388,              0.9835,             0.91982,             0.98999,             0.84331,            0.011283,           0.0028574,           0.0042835,           0.0039808,           0.0039808,           0.0039808
                 306,            0.012385,            0.002684,           0.0012994,             0.98511,             0.91907,             0.99004,             0.84314,            0.011287,           0.0028575,           0.0042792,            0.003961,            0.003961,            0.003961
                 307,            0.012326,           0.0026798,           0.0015649,             0.98512,             0.91952,             0.99009,             0.84286,            0.011287,           0.0028561,           0.0042755,           0.0039412,           0.0039412,           0.0039412
                 308,            0.012352,            0.002747,           0.0014858,             0.98512,             0.91924,             0.99013,             0.84232,            0.011288,           0.0028566,           0.0042708,           0.0039214,           0.0039214,           0.0039214
                 309,            0.012442,           0.0027425,           0.0015535,              0.9851,             0.91855,             0.99012,             0.84255,            0.011289,           0.0028569,           0.0042686,           0.0039016,           0.0039016,           0.0039016
                 310,            0.012496,           0.0027708,           0.0012574,             0.98673,             0.91795,             0.99013,             0.84236,            0.011289,           0.0028567,           0.0042635,           0.0038818,           0.0038818,           0.0038818
                 311,            0.012254,            0.002716,           0.0015566,             0.98676,             0.91978,             0.99011,             0.84214,            0.011291,           0.0028565,           0.0042683,            0.003862,            0.003862,            0.003862
                 312,            0.012208,           0.0026575,           0.0013348,             0.98674,             0.91835,             0.99014,             0.84247,            0.011291,           0.0028572,            0.004267,           0.0038422,           0.0038422,           0.0038422
                 313,            0.012233,           0.0026865,           0.0012601,             0.98676,             0.92009,             0.99018,              0.8427,            0.011293,           0.0028575,           0.0042589,           0.0038224,           0.0038224,           0.0038224
                 314,            0.012426,           0.0026253,           0.0013989,             0.98678,             0.92151,             0.99021,             0.84257,            0.011295,           0.0028576,           0.0042569,           0.0038026,           0.0038026,           0.0038026
